pomId,groupId,artifactId,scope,
org.springframework:spring-context:jar:5.1.5.RELEASE,org.hibernate,hibernate-validator,compile,
org.springframework:spring-context:jar:5.1.5.RELEASE,org.jetbrains.kotlin,kotlin-reflect,compile,
org.springframework:spring-context:jar:5.1.5.RELEASE,org.jetbrains.kotlin,kotlin-stdlib,compile,
org.springframework:spring-context:jar:5.1.5.RELEASE,org.springframework,spring-instrument,compile,
[inherited]:log4j-slf4j-impl:jar:[inherited],org.slf4j,slf4j-api,null,
[inherited]:log4j-slf4j-impl:jar:[inherited],org.slf4j,slf4j-ext,null,
[inherited]:log4j-slf4j-impl:jar:[inherited],org.apache.logging.log4j,log4j-api,null,
[inherited]:log4j-slf4j-impl:jar:[inherited],org.apache.logging.log4j,log4j-core,runtime,
[inherited]:log4j-slf4j-impl:jar:[inherited],org.apache.logging.log4j,log4j-api,test,
[inherited]:log4j-slf4j-impl:jar:[inherited],org.apache.commons,commons-lang3,test,
[inherited]:log4j-slf4j-impl:jar:[inherited],org.apache.commons,commons-csv,test,
[inherited]:log4j-slf4j-impl:jar:[inherited],org.apache.logging.log4j,log4j-core,test,
[inherited]:log4j-slf4j-impl:jar:[inherited],junit,junit,test,
[inherited]:jol-core:jar:[inherited],junit,junit,test,
[inherited]:jol-core:jar:[inherited],org.ow2.asm,asm,test,
org.springframework:spring-aop:jar:5.1.5.RELEASE,org.springframework,spring-beans,compile,
org.springframework:spring-aop:jar:5.1.5.RELEASE,org.springframework,spring-core,compile,
org.springframework:spring-aop:jar:5.1.5.RELEASE,com.jamonapi,jamon,compile,
org.springframework:spring-aop:jar:5.1.5.RELEASE,org.apache.commons,commons-pool2,compile,
org.springframework:spring-aop:jar:5.1.5.RELEASE,org.aspectj,aspectjweaver,compile,
org.apache.servicemix.bundles:org.apache.servicemix.bundles.not-yet-commons-ssl:bundle:0.3.11_1,${pkgGroupId},${pkgArtifactId},null,
org.ow2.asm:asm:jar:6.2.1,org.ow2.asm,asm-test,test,
org.ow2.asm:asm:jar:6.2.1,org.junit.jupiter,junit-jupiter-api,test,
org.ow2.asm:asm:jar:6.2.1,org.junit.jupiter,junit-jupiter-params,test,
org.xmlunit:xmlunit-core:jar:[inherited],junit,junit,test,
org.xmlunit:xmlunit-core:jar:[inherited],org.hamcrest,hamcrest-core,test,
org.xmlunit:xmlunit-core:jar:[inherited],org.hamcrest,hamcrest-library,test,
org.xmlunit:xmlunit-core:jar:[inherited],org.mockito,mockito-core,test,
[inherited]:powermock-reflect:jar:[inherited],junit,junit,null,
[inherited]:powermock-reflect:jar:[inherited],org.objenesis,objenesis,null,
org.springframework:spring-expression:jar:5.3.20,org.springframework,spring-core,compile,
[inherited]:slf4j-log4j12:jar:[inherited],org.slf4j,slf4j-api,null,
[inherited]:slf4j-log4j12:jar:[inherited],log4j,log4j,null,
[inherited]:byte-buddy-agent:jar:[inherited],com.kohlschutter.junixsocket,junixsocket-native-common,provided,
[inherited]:byte-buddy-agent:jar:[inherited],junit,junit,test,
[inherited]:byte-buddy-agent:jar:[inherited],org.mockito,mockito-core,test,
[inherited]:byte-buddy-agent:jar:[inherited],net.bytebuddy,byte-buddy,test,
com.jcraft:jsch:jar:0.1.54,com.jcraft,jzlib,null,
org.springframework:spring-jdbc:jar:3.2.18.RELEASE,c3p0,c3p0,compile,
org.springframework:spring-jdbc:jar:3.2.18.RELEASE,com.h2database,h2,compile,
org.springframework:spring-jdbc:jar:3.2.18.RELEASE,hsqldb,hsqldb,compile,
org.springframework:spring-jdbc:jar:3.2.18.RELEASE,org.apache.derby,derby,compile,
org.springframework:spring-jdbc:jar:3.2.18.RELEASE,org.apache.derby,derbyclient,compile,
org.springframework:spring-jdbc:jar:3.2.18.RELEASE,org.apache.geronimo.specs,geronimo-jta_1.1_spec,compile,
org.springframework:spring-jdbc:jar:3.2.18.RELEASE,org.springframework,spring-beans,compile,
org.springframework:spring-jdbc:jar:3.2.18.RELEASE,org.springframework,spring-context,compile,
org.springframework:spring-jdbc:jar:3.2.18.RELEASE,org.springframework,spring-core,compile,
org.springframework:spring-jdbc:jar:3.2.18.RELEASE,org.springframework,spring-tx,compile,
org.springframework:spring-expression:jar:3.2.18.RELEASE,org.springframework,spring-core,compile,
org.ops4j.pax.exam:pax-exam-junit4:jar:[inherited],org.ops4j.pax.exam,pax-exam-spi,null,
org.ops4j.pax.exam:pax-exam-junit4:jar:[inherited],org.osgi,org.osgi.core,null,
org.ops4j.pax.exam:pax-exam-junit4:jar:[inherited],org.ops4j.base,ops4j-base-lang,null,
org.ops4j.pax.exam:pax-exam-junit4:jar:[inherited],junit,junit,compile,
[inherited]:jetty-rewrite:jar:[inherited],org.eclipse.jetty.toolchain,jetty-test-helper,test,
[inherited]:jetty-rewrite:jar:[inherited],org.eclipse.jetty,jetty-server,null,
[inherited]:jetty-rewrite:jar:[inherited],org.eclipse.jetty,jetty-client,null,
[inherited]:jetty-rewrite:jar:[inherited],javax.servlet,javax.servlet-api,null,
[inherited]:websocket-servlet:jar:[inherited],org.eclipse.jetty.websocket,websocket-api,null,
[inherited]:websocket-servlet:jar:[inherited],javax.servlet,javax.servlet-api,null,
[inherited]:websocket-servlet:jar:[inherited],org.eclipse.jetty.toolchain,jetty-test-helper,test,
org.parboiled:parboiled-core:jar:1.1.7,org.testng,testng,test,
org.parboiled:parboiled-core:jar:1.1.7,org.scalatest,scalatest_2.11,test,
[inherited]:byte-buddy-agent:jar:[inherited],net.java.dev.jna,jna,provided,
[inherited]:byte-buddy-agent:jar:[inherited],net.java.dev.jna,jna-platform,provided,
[inherited]:byte-buddy-agent:jar:[inherited],junit,junit,test,
[inherited]:byte-buddy-agent:jar:[inherited],org.mockito,mockito-core,test,
[inherited]:byte-buddy-agent:jar:[inherited],net.bytebuddy,byte-buddy,test,
[inherited]:jboss-marshalling-serial:jar:[inherited],org.jboss.marshalling,jboss-marshalling,null,
[inherited]:taglibs-standard-jstlel:bundle:1.2.5,org.apache.taglibs,taglibs-standard-spec,null,
[inherited]:taglibs-standard-jstlel:bundle:1.2.5,org.apache.taglibs,taglibs-standard-impl,null,
[inherited]:taglibs-standard-jstlel:bundle:1.2.5,javax.servlet,servlet-api,provided,
[inherited]:taglibs-standard-jstlel:bundle:1.2.5,javax.servlet.jsp,jsp-api,provided,
[inherited]:taglibs-standard-jstlel:bundle:1.2.5,javax.el,el-api,provided,
[inherited]:taglibs-standard-jstlel:bundle:1.2.5,xalan,xalan,provided,
[inherited]:taglibs-standard-jstlel:bundle:1.2.5,junit,junit,test,
[inherited]:taglibs-standard-jstlel:bundle:1.2.5,org.easymock,easymock,test,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,org.springframework,spring-context,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,org.springframework,spring-core,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,org.springframework,spring-web,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,com.fasterxml.jackson.core,jackson-databind,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,io.undertow,undertow-servlet,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,io.undertow,undertow-websockets-jsr,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,javax.servlet,javax.servlet-api,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,javax.websocket,javax.websocket-api,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,org.apache.tomcat,tomcat-websocket,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,org.eclipse.jetty.websocket,websocket-client,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,org.eclipse.jetty.websocket,websocket-server,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,org.eclipse.jetty,jetty-client,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,org.eclipse.jetty,jetty-webapp,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,org.glassfish.tyrus,tyrus-container-servlet,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,org.springframework,spring-messaging,compile,
org.springframework:spring-websocket:jar:5.1.5.RELEASE,org.springframework,spring-webmvc,compile,
[inherited]:jetty-xml:jar:[inherited],org.eclipse.jetty,jetty-util,null,
[inherited]:jetty-xml:jar:[inherited],org.eclipse.jetty.toolchain,jetty-test-helper,test,
[inherited]:javax.websocket-api:bundle:[inherited],javax.websocket,javax.websocket-client-api,null,
net.sourceforge.htmlunit:htmlunit-cssparser:jar:1.2.0,junit,junit,test,
org.jetbrains.kotlin:kotlin-stdlib-common:jar:1.2.71,org.jetbrains.kotlin,kotlin-test-common,test,
org.jetbrains.kotlin:kotlin-stdlib-common:jar:1.2.71,org.jetbrains.kotlin,kotlin-test-annotations-common,test,
[inherited]:jetty-http:jar:[inherited],org.eclipse.jetty,jetty-util,null,
[inherited]:jetty-http:jar:[inherited],org.eclipse.jetty,jetty-io,null,
[inherited]:jetty-http:jar:[inherited],javax.servlet,javax.servlet-api,provided,
[inherited]:jetty-http:jar:[inherited],org.eclipse.jetty.toolchain,jetty-test-helper,test,
org.mockito:mockito-core:jar:2.23.4,net.bytebuddy,byte-buddy,compile,
org.mockito:mockito-core:jar:2.23.4,net.bytebuddy,byte-buddy-agent,compile,
org.mockito:mockito-core:jar:2.23.4,org.objenesis,objenesis,compile,
[inherited]:logback-classic:jar:[inherited],ch.qos.logback,logback-core,compile,
[inherited]:logback-classic:jar:[inherited],org.slf4j,slf4j-api,compile,
[inherited]:logback-classic:jar:[inherited],org.slf4j,slf4j-ext,test,
[inherited]:logback-classic:jar:[inherited],org.slf4j,slf4j-api,test,
[inherited]:logback-classic:jar:[inherited],org.slf4j,log4j-over-slf4j,test,
[inherited]:logback-classic:jar:[inherited],org.slf4j,jul-to-slf4j,test,
[inherited]:logback-classic:jar:[inherited],log4j,log4j,test,
[inherited]:logback-classic:jar:[inherited],dom4j,dom4j,test,
[inherited]:logback-classic:jar:[inherited],hsqldb,hsqldb,test,
[inherited]:logback-classic:jar:[inherited],com.h2database,h2,test,
[inherited]:logback-classic:jar:[inherited],postgresql,postgresql,test,
[inherited]:logback-classic:jar:[inherited],mysql,mysql-connector-java,test,
[inherited]:logback-classic:jar:[inherited],javax.mail,mail,compile,
[inherited]:logback-classic:jar:[inherited],org.codehaus.janino,janino,compile,
[inherited]:logback-classic:jar:[inherited],org.codehaus.groovy,groovy-all,compile,
[inherited]:logback-classic:jar:[inherited],ch.qos.logback,logback-core,test,
[inherited]:logback-classic:jar:[inherited],org.slf4j,integration,test,
[inherited]:logback-classic:jar:[inherited],org.apache.geronimo.specs,geronimo-jms_1.1_spec,compile,
[inherited]:logback-classic:jar:[inherited],javax.servlet,servlet-api,compile,
[inherited]:logback-classic:jar:[inherited],com.icegreen,greenmail,test,
[inherited]:logback-classic:jar:[inherited],org.subethamail,subethasmtp,test,
[inherited]:logback-classic:jar:[inherited],org.apache.felix,org.apache.felix.main,test,
[inherited]:maven-compat:jar:[inherited],org.apache.maven,maven-model,null,
[inherited]:maven-compat:jar:[inherited],org.apache.maven,maven-model-builder,null,
[inherited]:maven-compat:jar:[inherited],org.apache.maven,maven-settings,null,
[inherited]:maven-compat:jar:[inherited],org.apache.maven,maven-artifact,null,
[inherited]:maven-compat:jar:[inherited],org.apache.maven,maven-core,null,
[inherited]:maven-compat:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-compat:jar:[inherited],org.codehaus.plexus,plexus-interpolation,null,
[inherited]:maven-compat:jar:[inherited],org.sonatype.sisu,sisu-inject-plexus,null,
[inherited]:maven-compat:jar:[inherited],org.codehaus.plexus,plexus-component-annotations,null,
[inherited]:maven-compat:jar:[inherited],org.apache.maven.wagon,wagon-provider-api,null,
[inherited]:maven-compat:jar:[inherited],org.apache.maven.wagon,wagon-file,test,
[inherited]:maven-compat:jar:[inherited],org.sonatype.aether,aether-connector-wagon,test,
[inherited]:maven-compat:jar:[inherited],easymock,easymock,test,
org.xmlunit:xmlunit-legacy:jar:[inherited],org.xmlunit,xmlunit-core,null,
org.xmlunit:xmlunit-legacy:jar:[inherited],junit,junit,null,
org.xmlunit:xmlunit-legacy:jar:[inherited],org.mockito,mockito-core,test,
[inherited]:jetty-xml:jar:[inherited],org.eclipse.jetty,jetty-util,null,
[inherited]:jetty-xml:jar:[inherited],org.eclipse.jetty.toolchain,jetty-test-helper,test,
[inherited]:truth:jar:[inherited],com.google.guava,guava,null,
[inherited]:truth:jar:[inherited],com.google.code.findbugs,jsr305,null,
[inherited]:truth:jar:[inherited],junit,junit,null,
[inherited]:truth:jar:[inherited],com.google.gwt,gwt-user,null,
[inherited]:truth:jar:[inherited],com.google.auto.value,auto-value,null,
[inherited]:truth:jar:[inherited],com.google.guava,guava-gwt,test,
[inherited]:truth:jar:[inherited],com.google.guava,guava-testlib,test,
[inherited]:truth:jar:[inherited],com.google.testing.compile,compile-testing,test,
[inherited]:log4j-core:jar:[inherited],org.apache.logging.log4j,log4j-api,null,
[inherited]:log4j-core:jar:[inherited],org.osgi,org.osgi.core,provided,
[inherited]:log4j-core:jar:[inherited],com.lmax,disruptor,null,
[inherited]:log4j-core:jar:[inherited],com.fasterxml.jackson.core,jackson-core,null,
[inherited]:log4j-core:jar:[inherited],com.fasterxml.jackson.core,jackson-databind,null,
[inherited]:log4j-core:jar:[inherited],com.fasterxml.jackson.dataformat,jackson-dataformat-yaml,null,
[inherited]:log4j-core:jar:[inherited],com.fasterxml.jackson.dataformat,jackson-dataformat-xml,null,
[inherited]:log4j-core:jar:[inherited],com.fasterxml.woodstox,woodstox-core,null,
[inherited]:log4j-core:jar:[inherited],org.fusesource.jansi,jansi,null,
[inherited]:log4j-core:jar:[inherited],com.sun.mail,javax.mail,null,
[inherited]:log4j-core:jar:[inherited],org.eclipse.persistence,javax.persistence,compile,
[inherited]:log4j-core:jar:[inherited],org.jboss.spec.javax.jms,jboss-jms-api_1.1_spec,provided,
[inherited]:log4j-core:jar:[inherited],org.apache.kafka,kafka-clients,null,
[inherited]:log4j-core:jar:[inherited],org.zeromq,jeromq,null,
[inherited]:log4j-core:jar:[inherited],org.apache.commons,commons-compress,null,
[inherited]:log4j-core:jar:[inherited],org.apache.commons,commons-csv,null,
[inherited]:log4j-core:jar:[inherited],org.apache.logging.log4j,log4j-api,test,
[inherited]:log4j-core:jar:[inherited],org.tukaani,xz,test,
[inherited]:log4j-core:jar:[inherited],javax.jmdns,jmdns,test,
[inherited]:log4j-core:jar:[inherited],log4j,log4j,test,
[inherited]:log4j-core:jar:[inherited],org.slf4j,slf4j-api,test,
[inherited]:log4j-core:jar:[inherited],org.slf4j,slf4j-ext,test,
[inherited]:log4j-core:jar:[inherited],junit,junit,test,
[inherited]:log4j-core:jar:[inherited],org.hamcrest,hamcrest-all,test,
[inherited]:log4j-core:jar:[inherited],org.easymock,easymock,test,
[inherited]:log4j-core:jar:[inherited],org.hsqldb,hsqldb,test,
[inherited]:log4j-core:jar:[inherited],com.h2database,h2,test,
[inherited]:log4j-core:jar:[inherited],org.eclipse.persistence,org.eclipse.persistence.jpa,test,
[inherited]:log4j-core:jar:[inherited],org.mockejb,mockejb,test,
[inherited]:log4j-core:jar:[inherited],org.apache.activemq,activemq-broker,test,
[inherited]:log4j-core:jar:[inherited],commons-logging,commons-logging,test,
[inherited]:log4j-core:jar:[inherited],ch.qos.logback,logback-core,test,
[inherited]:log4j-core:jar:[inherited],ch.qos.logback,logback-classic,test,
[inherited]:log4j-core:jar:[inherited],org.eclipse.osgi,org.eclipse.osgi,test,
[inherited]:log4j-core:jar:[inherited],org.apache.felix,org.apache.felix.framework,test,
[inherited]:log4j-core:jar:[inherited],net.javacrumbs.json-unit,json-unit,test,
[inherited]:log4j-core:jar:[inherited],commons-io,commons-io,test,
[inherited]:log4j-core:jar:[inherited],commons-codec,commons-codec,test,
[inherited]:log4j-core:jar:[inherited],org.apache.commons,commons-lang3,test,
[inherited]:log4j-core:jar:[inherited],org.apache-extras.beanshell,bsh,test,
[inherited]:log4j-core:jar:[inherited],org.codehaus.groovy,groovy-all,test,
[inherited]:log4j-core:jar:[inherited],com.google.code.java-allocation-instrumenter,java-allocation-instrumenter,test,
[inherited]:log4j-core:jar:[inherited],org.hdrhistogram,HdrHistogram,test,
[inherited]:maven-model-builder:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-model-builder:jar:[inherited],org.codehaus.plexus,plexus-interpolation,null,
[inherited]:maven-model-builder:jar:[inherited],org.codehaus.plexus,plexus-component-annotations,null,
[inherited]:maven-model-builder:jar:[inherited],org.apache.maven,maven-model,null,
[inherited]:maven-model-builder:jar:[inherited],org.eclipse.sisu,org.eclipse.sisu.plexus,test,
[inherited]:maven-model-builder:jar:[inherited],xmlunit,xmlunit,test,
[inherited]:maven-settings-builder:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-settings-builder:jar:[inherited],org.codehaus.plexus,plexus-interpolation,null,
[inherited]:maven-settings-builder:jar:[inherited],org.codehaus.plexus,plexus-component-annotations,null,
[inherited]:maven-settings-builder:jar:[inherited],org.apache.maven,maven-settings,null,
[inherited]:maven-settings-builder:jar:[inherited],org.sonatype.plexus,plexus-sec-dispatcher,null,
[inherited]:log4j-to-slf4j:jar:[inherited],org.slf4j,slf4j-api,null,
[inherited]:log4j-to-slf4j:jar:[inherited],org.apache.logging.log4j,log4j-api,null,
[inherited]:log4j-to-slf4j:jar:[inherited],ch.qos.logback,logback-core,test,
[inherited]:log4j-to-slf4j:jar:[inherited],ch.qos.logback,logback-core,test,
[inherited]:log4j-to-slf4j:jar:[inherited],ch.qos.logback,logback-classic,test,
[inherited]:log4j-to-slf4j:jar:[inherited],org.junit.vintage,junit-vintage-engine,null,
[inherited]:log4j-to-slf4j:jar:[inherited],org.junit.jupiter,junit-jupiter-engine,null,
[inherited]:log4j-to-slf4j:jar:[inherited],org.hamcrest,hamcrest,test,
io.micrometer:micrometer-observation:jar:1.12.0,io.micrometer,micrometer-commons,compile,
io.micrometer:micrometer-observation:jar:1.12.0,com.google.code.findbugs,jsr305,compile,
io.micrometer:micrometer-observation:jar:1.12.0,io.micrometer,context-propagation,compile,
io.micrometer:micrometer-observation:jar:1.12.0,javax.servlet,javax.servlet-api,compile,
io.micrometer:micrometer-observation:jar:1.12.0,org.aspectj,aspectjweaver,compile,
io.micrometer:micrometer-core:jar:1.12.0,io.micrometer,micrometer-commons,compile,
io.micrometer:micrometer-core:jar:1.12.0,io.micrometer,micrometer-observation,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.hdrhistogram,HdrHistogram,runtime,
io.micrometer:micrometer-core:jar:1.12.0,org.latencyutils,LatencyUtils,runtime,
io.micrometer:micrometer-core:jar:1.12.0,com.google.code.findbugs,jsr305,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.aspectj,aspectjweaver,compile,
io.micrometer:micrometer-core:jar:1.12.0,io.dropwizard.metrics,metrics-core,compile,
io.micrometer:micrometer-core:jar:1.12.0,com.google.guava,guava,compile,
io.micrometer:micrometer-core:jar:1.12.0,com.github.ben-manes.caffeine,caffeine,compile,
io.micrometer:micrometer-core:jar:1.12.0,net.sf.ehcache,ehcache,compile,
io.micrometer:micrometer-core:jar:1.12.0,javax.cache,cache-api,compile,
io.micrometer:micrometer-core:jar:1.12.0,com.hazelcast,hazelcast,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.hibernate,hibernate-entitymanager,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.eclipse.jetty,jetty-server,compile,
io.micrometer:micrometer-core:jar:1.12.0,jakarta.servlet,jakarta.servlet-api,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.eclipse.jetty,jetty-client,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.apache.tomcat.embed,tomcat-embed-core,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.glassfish.jersey.core,jersey-server,compile,
io.micrometer:micrometer-core:jar:1.12.0,io.grpc,grpc-api,compile,
io.micrometer:micrometer-core:jar:1.12.0,io.netty,netty-transport,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.apache.httpcomponents,httpclient,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.apache.httpcomponents,httpasyncclient,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.apache.httpcomponents.client5,httpclient5,compile,
io.micrometer:micrometer-core:jar:1.12.0,com.netflix.hystrix,hystrix-core,compile,
io.micrometer:micrometer-core:jar:1.12.0,ch.qos.logback,logback-classic,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.apache.logging.log4j,log4j-core,compile,
io.micrometer:micrometer-core:jar:1.12.0,com.squareup.okhttp3,okhttp,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.mongodb,mongodb-driver-sync,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.jooq,jooq,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.apache.kafka,kafka-clients,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.apache.kafka,kafka-streams,compile,
io.micrometer:micrometer-core:jar:1.12.0,io.micrometer,context-propagation,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.jetbrains.kotlin,kotlin-reflect,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.jetbrains.kotlin,kotlin-stdlib-jdk8,compile,
io.micrometer:micrometer-core:jar:1.12.0,org.jetbrains.kotlinx,kotlinx-coroutines-core,compile,
[inherited]:okio:jar:[inherited],com.google.code.findbugs,jsr305,provided,
[inherited]:okio:jar:[inherited],org.codehaus.mojo,animal-sniffer-annotations,null,
[inherited]:okio:jar:[inherited],junit,junit,test,
org.javassist:javassist:bundle:3.25.0-GA,junit,junit,test,
org.javassist:javassist:bundle:3.25.0-GA,org.hamcrest,hamcrest-all,test,
commons-io:commons-io:jar:2.8.0,org.junit.jupiter,junit-jupiter,test,
commons-io:commons-io:jar:2.8.0,org.junit-pioneer,junit-pioneer,test,
commons-io:commons-io:jar:2.8.0,org.mockito,mockito-core,test,
commons-io:commons-io:jar:2.8.0,com.google.jimfs,jimfs,test,
commons-io:commons-io:jar:2.8.0,org.apache.commons,commons-lang3,test,
[inherited]:jetty-xml:jar:[inherited],org.eclipse.jetty,jetty-util,null,
[inherited]:jetty-xml:jar:[inherited],junit,junit,test,
[inherited]:selenium-api:jar:[inherited],com.google.guava,guava,null,
[inherited]:selenium-api:jar:[inherited],org.json,json,null,
[inherited]:jetty-annotations:jar:[inherited],junit,junit,test,
[inherited]:jetty-annotations:jar:[inherited],org.eclipse.jetty.toolchain,jetty-test-helper,test,
[inherited]:jetty-annotations:jar:[inherited],org.eclipse.jetty,jetty-jndi,test,
[inherited]:jetty-annotations:jar:[inherited],org.eclipse.jetty,jetty-plus,null,
[inherited]:jetty-annotations:jar:[inherited],org.eclipse.jetty,jetty-webapp,null,
[inherited]:jetty-annotations:jar:[inherited],org.eclipse.jetty.orbit,javax.annotation,null,
[inherited]:jetty-annotations:jar:[inherited],org.eclipse.jetty.orbit,org.objectweb.asm,null,
[inherited]:org.apache.felix.resolver:bundle:2.0.0,org.osgi,osgi.annotation,null,
[inherited]:org.apache.felix.resolver:bundle:2.0.0,org.osgi,org.osgi.core,null,
[inherited]:org.apache.felix.resolver:bundle:2.0.0,junit,junit,test,
[inherited]:org.apache.felix.resolver:bundle:2.0.0,org.apache.felix,org.apache.felix.utils,test,
[inherited]:org.apache.felix.resolver:bundle:2.0.0,org.mockito,mockito-all,test,
[inherited]:powermock-api-mockito:jar:[inherited],org.mockito,mockito-core,null,
[inherited]:powermock-api-mockito:jar:[inherited],org.hamcrest,hamcrest-core,null,
[inherited]:powermock-api-mockito:jar:[inherited],junit,junit,test,
[inherited]:powermock-api-mockito:jar:[inherited],org.powermock,powermock-api-support,null,
[inherited]:maven-aether-provider:jar:[inherited],org.apache.maven,maven-model,null,
[inherited]:maven-aether-provider:jar:[inherited],org.apache.maven,maven-model-builder,null,
[inherited]:maven-aether-provider:jar:[inherited],org.apache.maven,maven-repository-metadata,null,
[inherited]:maven-aether-provider:jar:[inherited],org.eclipse.aether,aether-api,null,
[inherited]:maven-aether-provider:jar:[inherited],org.eclipse.aether,aether-spi,null,
[inherited]:maven-aether-provider:jar:[inherited],org.eclipse.aether,aether-util,null,
[inherited]:maven-aether-provider:jar:[inherited],org.eclipse.aether,aether-impl,null,
[inherited]:maven-aether-provider:jar:[inherited],org.codehaus.plexus,plexus-component-annotations,null,
[inherited]:maven-aether-provider:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-aether-provider:jar:[inherited],com.google.inject,guice,null,
[inherited]:maven-aether-provider:jar:[inherited],org.apache.commons,commons-lang3,null,
[inherited]:maven-aether-provider:jar:[inherited],org.eclipse.aether,aether-connector-basic,test,
[inherited]:maven-aether-provider:jar:[inherited],org.eclipse.aether,aether-transport-wagon,test,
[inherited]:maven-aether-provider:jar:[inherited],org.apache.maven.wagon,wagon-file,test,
[inherited]:maven-aether-provider:jar:[inherited],org.eclipse.sisu,org.eclipse.sisu.plexus,test,
[inherited]:maven-aether-provider:jar:[inherited],org.mockito,mockito-core,test,
[inherited]:aether-test-util:jar:[inherited],org.eclipse.aether,aether-api,null,
[inherited]:aether-test-util:jar:[inherited],org.eclipse.aether,aether-spi,null,
[inherited]:aether-test-util:jar:[inherited],junit,junit,test,
[inherited]:aether-test-util:jar:[inherited],org.hamcrest,hamcrest-library,test,
[inherited]:maven-common-artifact-filters:jar:3.0.1,org.apache.maven,maven-artifact,null,
[inherited]:maven-common-artifact-filters:jar:3.0.1,org.apache.maven,maven-model,null,
[inherited]:maven-common-artifact-filters:jar:3.0.1,org.apache.maven,maven-core,null,
[inherited]:maven-common-artifact-filters:jar:3.0.1,org.apache.maven,maven-plugin-api,null,
[inherited]:maven-common-artifact-filters:jar:3.0.1,org.sonatype.sisu,sisu-inject-plexus,null,
[inherited]:maven-common-artifact-filters:jar:3.0.1,org.sonatype.aether,aether-api,provided,
[inherited]:maven-common-artifact-filters:jar:3.0.1,org.sonatype.aether,aether-util,provided,
[inherited]:maven-common-artifact-filters:jar:3.0.1,org.eclipse.aether,aether-api,provided,
[inherited]:maven-common-artifact-filters:jar:3.0.1,org.eclipse.aether,aether-util,provided,
[inherited]:maven-common-artifact-filters:jar:3.0.1,org.apache.maven.shared,maven-shared-utils,null,
[inherited]:maven-common-artifact-filters:jar:3.0.1,junit,junit,test,
[inherited]:maven-common-artifact-filters:jar:3.0.1,org.easymock,easymock,test,
[inherited]:maven-common-artifact-filters:jar:3.0.1,org.apache.maven.plugin-testing,maven-plugin-testing-harness,test,
org.ow2.asm:asm:jar:6.2,org.ow2.asm,asm-test,test,
org.ow2.asm:asm:jar:6.2,org.junit.jupiter,junit-jupiter-api,test,
org.ow2.asm:asm:jar:6.2,org.junit.jupiter,junit-jupiter-params,test,
[inherited]:commons-collections4:jar:4.2,junit,junit,test,
[inherited]:commons-collections4:jar:4.2,org.easymock,easymock,test,
[inherited]:commons-collections4:jar:4.2,org.apache.commons,commons-lang3,test,
[inherited]:byte-buddy:jar:[inherited],com.google.code.findbugs,findbugs-annotations,provided,
[inherited]:guava:bundle:[inherited],com.google.guava,failureaccess,null,
[inherited]:guava:bundle:[inherited],com.google.guava,listenablefuture,null,
[inherited]:guava:bundle:[inherited],com.google.code.findbugs,jsr305,null,
[inherited]:guava:bundle:[inherited],org.checkerframework,checker-qual,null,
[inherited]:guava:bundle:[inherited],com.google.errorprone,error_prone_annotations,null,
[inherited]:guava:bundle:[inherited],com.google.j2objc,j2objc-annotations,null,
[inherited]:guava:bundle:[inherited],org.codehaus.mojo,animal-sniffer-annotations,null,
com.fasterxml.jackson.core:jackson-annotations:bundle:2.9.6,junit,junit,test,
